"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AC092068.2",0.09228574757105,-0.160797170513133,1.25510701903279,-0.128114310632289,0.898058511127889,NA
"AC092068.1",0,NA,NA,NA,NA,NA
"AC092068.3",0.0560018869887109,-0.150152821659255,1.49286241714911,-0.100580482122391,0.919883491132761,NA
"AC006538.3",0,NA,NA,NA,NA,NA
"DIRAS1",0,NA,NA,NA,NA,NA
"AC006538.4",0,NA,NA,NA,NA,NA
"AC006538.1",0.013232885339963,-0.245311124044402,1.49348411249627,-0.164254257539024,0.869530989730175,NA
"SLC39A3",4.32617299884932,-0.218688386211504,0.162334292480803,-1.34714842359857,0.177932435125238,0.999981087338227
"SGTA",5.94697188403764,0.130275097032923,0.133309804982301,0.97723567332665,0.328452490975486,0.999981087338227
"THOP1",3.03884154420454,-0.0807793875877648,0.183669168542586,-0.439809186423334,0.660075313626326,0.999981087338227
"ZNF554",0.519169313561564,0.241747249945639,0.423580209123217,0.570723666353628,0.568186973641537,0.999981087338227
"ZNF555",0.517557896044319,-0.274080875729281,0.463704516879343,-0.591067944676927,0.554474896855978,0.999981087338227
"AC006130.1",0,NA,NA,NA,NA,NA
"AC006130.3",0,NA,NA,NA,NA,NA
"ZNF556",0,NA,NA,NA,NA,NA
"ZNF57",0.288408031337792,-0.0443881403380303,0.609437860822169,-0.0728345631138636,0.941937766599156,0.999981087338227
"AC119403.1",0.0448364878580643,0.0816172954289685,1.49450558587117,0.0546115693380915,0.95644792151626,NA
"ZNF77",0.958715790560386,0.313805118957058,0.357159807430878,0.878612633415617,0.379611343538208,0.999981087338227
"TLE6",0.0839229745544319,-0.14185170710764,1.49320212820628,-0.0949983290460749,0.924316154147472,NA
"TLE2",2.35835947322375,0.315872075746483,0.203362039108874,1.55324994345368,0.12036343384883,0.999981087338227
"AC005944.1",1.2456956005513,0.0162330175076127,0.298043246105176,0.0544653090440581,0.956564446918706,0.999981087338227
"TLE5",112.625631350919,0.111400770262493,0.0549212952314944,2.02837114079223,0.0425223832092587,0.999981087338227
"GNA11",0.0572630985222737,-0.256437817591813,1.49185024606939,-0.171892465927767,0.86352206974624,NA
"AC005262.2",0.0138556783569686,-0.0775611651765587,1.49560920346746,-0.051859245715217,0.958640847761534,NA
"KF456478.1",0,NA,NA,NA,NA,NA
"GNA15",4.86585626239255,-0.108491540419163,0.286320611347624,-0.37891627818384,0.704750035772384,0.999981087338227
"AC005264.1",0.534007699854586,-0.481192927617862,0.525375095724641,-0.915903573529995,0.359717472342393,0.999981087338227
"S1PR4",12.6418073189735,0.123555235183673,0.147301464382926,0.838791628455765,0.401586249291253,0.999981087338227
"NCLN",4.87958744939802,0.09617864192418,0.150767691971523,0.637926074654949,0.523521803364643,0.999981087338227
"CELF5",0.120946957330626,-0.0339856823648849,1.17570600946234,-0.0289066161875169,0.976939068873669,NA
"AC010649.1",0,NA,NA,NA,NA,NA
"NFIC",7.74391745432435,-0.109884961685996,0.129079029606203,-0.851299874357869,0.394602794699124,0.999981087338227
"SMIM24",0.665246871501007,0.533416575236965,0.406884354951332,1.31097833756908,0.189865082377107,0.999981087338227
"AC005551.1",0,NA,NA,NA,NA,NA
"DOHH",2.43954469673634,0.130714499433943,0.241849944559716,0.54047769029638,0.588867642502662,0.999981087338227
"FZR1",3.4035130807751,-0.355407843547593,0.197087873006601,-1.80329635774033,0.0713416843506109,0.999981087338227
"MFSD12",5.19758801181404,0.0110498586330727,0.175038660816838,0.0631281031373714,0.949664495856683,0.999981087338227
"C19orf71",0.0371869671191058,0.168754115877367,1.4953460398237,0.112852885809135,0.910147189298773,NA
"AC005786.3",0.379388953352115,-0.513614029310543,0.603339913074876,-0.851284687420974,0.394611228900378,0.999981087338227
"AC005786.2",0,NA,NA,NA,NA,NA
"HMG20B",7.12370269436197,0.0888914576029898,0.112726287167982,0.788560147204401,0.430369131380868,0.999981087338227
"GIPC3",0.130481331909872,0.0644906676308397,1.46337175390606,0.0440699141955557,0.964848674469709,0.999981087338227
"TBXA2R",0.0264657706799261,-0.371313570540621,1.49181407622219,-0.248900701809249,0.803437592413941,NA
"CACTIN-AS1",0.0927214311709355,0.00148150364922362,1.49365121650087,0.000991867199555662,0.99920860460487,NA
"CACTIN",2.53005239696804,-0.0707730885333406,0.2025332883103,-0.349439290320066,0.726759540709883,0.999981087338227
"PIP5K1C",4.16568781878704,-0.160902175172402,0.206577350065028,-0.77889553294082,0.4360412555668,0.999981087338227
"AC004637.1",0,NA,NA,NA,NA,NA
"TJP3",1.33286464334307,-0.153114264009077,0.329347748582799,-0.46490150507461,0.642001992654629,0.999981087338227
"APBA3",4.99661255987904,0.0544873170485753,0.158440441082108,0.343897786931422,0.730923156252032,0.999981087338227
"AC005954.2",0,NA,NA,NA,NA,NA
"AC005954.1",0,NA,NA,NA,NA,NA
"MRPL54",21.6424500129635,0.0610551850369189,0.0712849039581259,0.856495297697025,0.391723872723731,0.999981087338227
"RAX2",0,NA,NA,NA,NA,NA
"MATK",54.3367269873895,0.13837274854058,0.0819805709793471,1.68787246645841,0.0914357130352235,0.999981087338227
"ZFR2",0.58513971141713,0.674502391301897,0.461475849370434,1.46162013076542,0.143845334798841,0.999981087338227
"ATCAY",0,NA,NA,NA,NA,NA
"NMRK2",0.102759721811236,-0.420756542032451,1.49093813432268,-0.282209256270447,0.777783061192833,NA
"DAPK3",5.18878817082248,0.107345683534692,0.156814947245356,0.684537318797399,0.493635932375954,0.999981087338227
"EEF2",243.743494459257,0.0556916189338187,0.0582763646957703,0.955646757043868,0.339250730375596,0.999981087338227
"PIAS4",3.73007679105153,-0.0825086082232959,0.16362202464557,-0.504263459653564,0.614076251388753,0.999981087338227
"ZBTB7A",27.7865575847857,-0.0360687378474794,0.0752052269080946,-0.479604135648146,0.631508905077906,0.999981087338227
"AC016586.1",0,NA,NA,NA,NA,NA
"MAP2K2",34.5712967345432,0.115249546948965,0.0571070496542334,2.01813169559219,0.0435775474671941,0.999981087338227
"CREB3L3",0,NA,NA,NA,NA,NA
"SIRT6",2.45571833452888,0.249049102313698,0.193459643488222,1.28734395361822,0.197974429910277,0.999981087338227
"ANKRD24",0.386790011062606,-0.252344782131219,0.705488789356947,-0.357687869655918,0.720576911941718,0.999981087338227
"EBI3",0.105055596819758,-0.476710824223558,1.4901151822231,-0.319915419902208,0.74903244829891,NA
"YJU2",4.90683791347837,-0.128918295260882,0.146865925854312,-0.877795816224702,0.380054535334036,0.999981087338227
"SHD",0.232328836958063,-0.577454550392112,0.845373057112778,-0.683076596224046,0.494558443217299,0.999981087338227
"TMIGD2",31.7389287129504,0.139673002666342,0.109450007873405,1.27613515412346,0.201907746593097,0.999981087338227
"FSD1",2.93568485554945,0.0744745861755713,0.176975890531933,0.420817694160061,0.673888210016508,0.999981087338227
"STAP2",0.635579962965412,0.192510224224719,0.471245303114114,0.408513831230911,0.682896478259202,0.999981087338227
"AC104521.1",0.213539565278173,-0.172667126954314,0.861557115402545,-0.200412861628609,0.841157701414634,0.999981087338227
"MPND",3.68491154089845,-0.14435987016786,0.178561371254755,-0.808460806239559,0.418825359905857,0.999981087338227
"AC007292.3",0.33506138882306,0.398380793774516,0.562495935868026,0.708237639370225,0.47879769572151,0.999981087338227
"AC007292.2",0.0826954600235479,-0.270458773556952,1.49275593033311,-0.181180840123408,0.856225633077775,NA
"SH3GL1",4.61183644581792,-0.173572647681191,0.154094233564326,-1.1264058600138,0.25999376752028,0.999981087338227
"AC007292.1",0.0307973278423476,-0.0204492963283635,1.49428257157455,-0.0136850263245831,0.989081269592371,NA
"CHAF1A",1.42687842797655,-0.1162712797354,0.263288825995163,-0.441611144323826,0.658770618218374,0.999981087338227
"AC011498.3",0.013232885339963,-0.245311124044402,1.49348411249627,-0.164254257539024,0.869530989730175,NA
"UBXN6",2.75371412494004,-0.0423425150255989,0.223532766071534,-0.189424198383733,0.849760360210749,0.999981087338227
"AC011498.2",0,NA,NA,NA,NA,NA
"AC011498.6",0.0616662333865564,0.0666074286459346,1.49373714113578,0.0445911310709519,0.964433212009752,NA
"AC011498.1",0.631692852947274,0.755640284861118,0.539913836039807,1.39955717824095,0.161645964735439,0.999981087338227
"HDGFL2",6.25717018901318,-0.149340178362674,0.148378970185933,-1.00647806205648,0.314185659424558,0.999981087338227
"PLIN4",0,NA,NA,NA,NA,NA
"PLIN5",0.0396986560198891,-0.463075417471059,1.4907909422374,-0.310623981103661,0.756086494155868,NA
"LRG1",0.0396986560198891,-0.463075417471059,1.4907909422374,-0.310623981103661,0.756086494155868,NA
"SEMA6B",0.111445236096516,-0.411576335470343,1.1958735839539,-0.344163748570777,0.7307231432958,NA
"TNFAIP8L1",1.41021124695279,0.0301232917600415,0.30419095910268,0.0990275708683154,0.921116379304168,0.999981087338227
"MYDGF",30.7723703448632,0.156213273141434,0.0775812419515766,2.01354437247778,0.0440573918156583,0.999981087338227
"AC005339.1",0,NA,NA,NA,NA,NA
"DPP9",7.82232839517272,-0.105027103271768,0.11781172794019,-0.891482580792706,0.372670332468213,0.999981087338227
"DPP9-AS1",0.0264657706799261,-0.371313570540621,1.49181407622219,-0.248900701809249,0.803437592413941,NA
"AC005594.1",0,NA,NA,NA,NA,NA
"MIR7-3HG",0,NA,NA,NA,NA,NA
"AC005523.1",0.126676330342164,-0.021566127724433,0.984161889974658,-0.0219131912585929,0.982517202199521,0.999981087338227
"FEM1A",2.85262122463565,-0.112799563128515,0.217512155063321,-0.518589699484507,0.604046893626144,0.999981087338227
"AC005523.2",0.407875306484921,-0.166229057025279,0.498518653760903,-0.333446012042319,0.738797635851056,0.999981087338227
"TICAM1",5.84309878969745,-0.225383363149345,0.155471150902696,-1.44967964693594,0.147147873987708,0.999981087338227
"AC027319.1",0.0138556783569686,-0.0775611651765587,1.49560920346746,-0.051859245715217,0.958640847761534,NA
"PLIN3",5.3469123243121,-0.00741604315845798,0.165768809466253,-0.0447372650038108,0.964316730243171,0.999981087338227
"ARRDC5",0.814022314003703,-0.797229346091857,0.395031006042077,-2.01814372517113,0.043576294972563,0.999981087338227
"UHRF1",0.670949580208046,-0.803353844308121,0.468416412345146,-1.7150420504826,0.0863375176014852,0.999981087338227
"KDM4B",12.2049108869735,0.000844130039166296,0.11783460809584,0.00716368520935489,0.99428425506018,0.999981087338227
"PTPRS",0.196846147066525,-0.421166014391996,0.907087650082747,-0.464305752981618,0.642428702813917,0.999981087338227
"AC022517.1",0,NA,NA,NA,NA,NA
"AC005790.1",0,NA,NA,NA,NA,NA
"ZNRF4",0,NA,NA,NA,NA,NA
"TINCR",1.45518939741747,-0.136528736093545,0.267279475237322,-0.510808905069568,0.609484872982754,0.999981087338227
"SAFB2",23.783878344275,-0.0936363595898098,0.11469716442467,-0.816379027846912,0.414283387653778,0.999981087338227
"SAFB",17.1081847212836,-0.0830344473731761,0.0979233824632006,-0.847953218980975,0.396464024281865,0.999981087338227
"RPL36",555.856943979944,0.0999791540911576,0.047865970009681,2.08873139039983,0.0367319095036424,0.999981087338227
"MICOS13",23.5595453408779,-0.00876297404901666,0.0908088473591442,-0.0964991220994091,0.923124171136789,0.999981087338227
"HSD11B1L",0.384956712380348,0.0865768220079216,0.47803379922119,0.181110252348206,0.856281037464113,0.999981087338227
"LONP1",3.36378331821611,0.00444738751521889,0.197031610323428,0.022571949282242,0.981991719355295,0.999981087338227
"CATSPERD",0.507623187940048,-0.00780144671454461,0.509033560930389,-0.0153259967776692,0.987772102488074,0.999981087338227
"PRR22",0.0412338288343185,-0.276896906862941,1.49229687380683,-0.185550818823724,0.852797024557219,NA
"DUS3L",5.3068504277187,0.0146180794460471,0.164204502230621,0.0890236214444133,0.929063137451712,0.999981087338227
"NRTN",0.0751569886685509,-0.270458772533297,1.49275593034848,-0.181180839435794,0.85622563361748,NA
"FUT6",0.0264657706799261,-0.371313570540621,1.49181407622219,-0.248900701809249,0.803437592413941,NA
"FUT3",0.0317989190945257,-0.272774637888887,1.4924387587281,-0.182771076061676,0.854977644253641,NA
"AC024592.2",0,NA,NA,NA,NA,NA
"FUT5",0,NA,NA,NA,NA,NA
"NDUFA11",49.0644504220041,-0.0192198855677511,0.0627368793462926,-0.306357054543021,0.759332802816794,0.999981087338227
"AC024592.1",0.013232885339963,-0.245311124044402,1.49348411249627,-0.164254257539024,0.869530989730175,NA
"VMAC",1.83605481515338,0.0375963016590767,0.238183443005361,0.157845991243944,0.874578157129729,0.999981087338227
"AC104532.2",0.181673591056243,0.518315145173548,0.942325716174752,0.550038204706521,0.582293169713337,0.999981087338227
"CAPS",0.972609984132047,-0.0328199837530313,0.360996440137413,-0.09091497894145,0.927560148010396,0.999981087338227
"RANBP3",5.38101281516939,-0.18178960365373,0.146362592032033,-1.24204963255873,0.214218250299772,0.999981087338227
"AC011444.1",0.116593147070927,-0.0353057446772398,0.826209546929758,-0.0427321916194723,0.96591501779773,NA
"RFX2",1.33976133957799,-0.886594303560761,0.360094784002892,-2.4621137071334,0.0138120870080125,0.991224423719004
"AC011444.2",0.0205491444410401,-0.0921192334148848,1.49511643058734,-0.0616134178785639,0.950870691323346,NA
"AC011444.3",0.339400493880392,0.197274952200073,0.601333561856188,0.328062434418473,0.742864456524071,0.999981087338227
"ACSBG2",0.160377177134353,0.0214374955467298,1.12548299355314,0.0190473740336598,0.984803313239479,0.999981087338227
"MLLT1",2.97929869532818,-0.340272977420033,0.183501690557352,-1.85433156711809,0.0636917385967761,0.999981087338227
"AC011471.2",0,NA,NA,NA,NA,NA
"ACER1",0.356099679615214,-0.160533894937522,0.562118287758335,-0.285587390472054,0.775194162353096,0.999981087338227
"AC011491.3",0.170147655696249,0.106168818033263,0.789530430243144,0.134470837305874,0.893030270080957,0.999981087338227
"CLPP",20.8014551839715,0.00698485259594172,0.0852578747304581,0.081926187088574,0.934705410147402,0.999981087338227
"ALKBH7",21.2831928728361,0.119741448235335,0.0745356407515024,1.60649921337023,0.108164267643417,0.999981087338227
"PSPN",0.0804788780677608,-0.333012772923291,1.30337464859629,-0.25550042214028,0.798336617606081,NA
"GTF2F1",13.6684582826723,-0.0194395739852425,0.0926530152607747,-0.209810484100591,0.833815590058466,0.999981087338227
"AC011491.2",0,NA,NA,NA,NA,NA
"KHSRP",5.89431633944303,0.00105405939019965,0.12593755868765,0.00836969845361167,0.993322024792801,0.999981087338227
"SLC25A41",0.013232885339963,-0.245311124044402,1.49348411249627,-0.164254257539024,0.869530989730175,NA
"SLC25A23",1.53167417472038,0.401418203047559,0.262794914076309,1.52749608742807,0.126637699394131,0.999981087338227
"CRB3",0.140648789670225,-0.461520888682258,0.956171319058681,-0.482675938383731,0.629325850503151,0.999981087338227
"DENND1C",16.3269790164849,0.0766866886680874,0.0917136463607067,0.836153524705377,0.403068540174634,0.999981087338227
"AC010503.4",0,NA,NA,NA,NA,NA
"TUBB4A",1.68190362985079,0.396279876575216,0.296345618955599,1.33722198415422,0.181150187917387,0.999981087338227
"AC010503.2",0,NA,NA,NA,NA,NA
"AC010503.1",0.191595588432343,-0.157871452141131,0.881818706781363,-0.179029375229929,0.857914636209093,0.999981087338227
"TNFSF9",25.0320068534841,-0.00140092359576346,0.213276098468846,-0.00656859163225969,0.994759059838375,0.999981087338227
"CD70",4.1414374976049,-0.00964370135195061,0.212135388475167,-0.045460125353293,0.963740557378047,0.999981087338227
"TNFSF14",24.7206121811868,-0.138496682672654,0.110536597713448,-1.25294866621179,0.210224389163568,0.999981087338227
"C3",0.430846908814855,-0.36562714363565,0.570697702447131,-0.640666927635865,0.521739105924661,0.999981087338227
"AC008760.2",0,NA,NA,NA,NA,NA
"GPR108",15.8453932271132,0.15844292595614,0.0922179375110344,1.71813564944652,0.0857718757033893,0.999981087338227
"TRIP10",1.1805965804079,-0.258562068150974,0.326017432187476,-0.793092769353168,0.427723775258842,0.999981087338227
"AC008760.1",0.0653569407998692,-0.0921192334148847,1.49511643058734,-0.0616134178785638,0.950870691323346,NA
"SH2D3A",4.56153987069148,0.0506349458310924,0.163631863831518,0.309444289427812,0.756983584346605,0.999981087338227
"VAV1",18.663597683829,-0.244854272885651,0.0975954183448963,-2.50887057034123,0.0121117853934497,0.93420714506457
"ADGRE1",0.370799100173178,-0.642493900853792,0.633635402781574,-1.01398043422658,0.310592088521837,0.999981087338227
"AC025278.1",0,NA,NA,NA,NA,NA
"MBD3L2B",0,NA,NA,NA,NA,NA
"MBD3L5",0,NA,NA,NA,NA,NA
"MBD3L4",0,NA,NA,NA,NA,NA
"MBD3L2",0,NA,NA,NA,NA,NA
"MBD3L3",0,NA,NA,NA,NA,NA
"ZNF557",1.46430433080789,0.0286910870549875,0.312376409472376,0.0918478034351204,0.926818962900112,0.999981087338227
"INSR",0.838939743524231,-0.712100722501317,0.457006455060316,-1.55818526109732,0.119189337841491,0.999981087338227
"AC119396.1",4.27117306768758,0.138596949743479,0.217237732072201,0.637996670382361,0.52347584752557,0.999981087338227
"AC119396.2",0.489985651208349,0.189154441385451,1.02062562397505,0.185331856208692,0.852968753171746,0.999981087338227
"ARHGEF18",6.75111678716203,-0.104289441650086,0.185081048317044,-0.563479851656331,0.573108176190357,0.999981087338227
"PEX11G",0.573910288893673,-0.556530056909684,0.400271317210959,-1.39038205582033,0.16441289247619,0.999981087338227
"TEX45",0.157852448692099,-0.514122007949547,1.40092586092823,-0.366987306243957,0.713628486563017,0.999981087338227
"ZNF358",4.86507968707042,0.105255371839353,0.166533020802123,0.632039047465659,0.527361362331774,0.999981087338227
"AC008878.4",0,NA,NA,NA,NA,NA
"MCOLN1",2.14242372463182,-0.0931045179019029,0.243887990143534,-0.38175113849234,0.702645964522827,0.999981087338227
"PNPLA6",5.1629414748696,-0.14661547040508,0.143627315573778,-1.02080492014604,0.307346872882575,0.999981087338227
"CAMSAP3",0.072897207976606,-0.327006773769417,1.32716629474485,-0.246394724658288,0.805376689500635,NA
"XAB2",7.41585881921196,-0.155241443113015,0.116742742122725,-1.32977382825066,0.183592801448236,0.999981087338227
"PET100",29.2015480070812,0.0582100341314779,0.10183210822563,0.571627506743766,0.567574356219,0.999981087338227
"PCP2",0.0722146383354142,-0.160944786853919,1.32601279738648,-0.121374987610326,0.903394027388312,NA
"AC008763.1",0.0661895018656393,-0.181260407364125,1.35940601197096,-0.13333794743288,0.893926117814703,NA
"STXBP2",16.8448722983204,-0.0305705954879326,0.0874856076331713,-0.349435710798463,0.726762227600243,0.999981087338227
"RETN",0.0280009434943554,-0.0921192334148848,1.49511643058734,-0.0616134178785639,0.950870691323346,NA
"MCEMP1",0.236365463594297,-0.384834979085586,0.762690247475979,-0.504575717808305,0.613856868325677,0.999981087338227
"TRAPPC5",21.921662827741,0.145818447713403,0.082841122639252,1.76021815093451,0.0783708255901702,0.999981087338227
"FCER2",0.356018107612929,-0.10759812923239,0.633958982855102,-0.169724118030177,0.865227105807707,0.999981087338227
"CLEC4G",0.127830660086372,-0.508134417891899,1.16910630173783,-0.434634914837581,0.663827447672698,0.999981087338227
"CD209",0.0476377081379717,-0.295310425774711,1.44353971514675,-0.204573814406409,0.837905115777338,NA
"CLEC4M",0.0946714233223739,-0.373386938479344,1.23578725492013,-0.302144998657941,0.762541530490416,NA
"EVI5L",2.02567254993963,-0.316215353650768,0.244854285734781,-1.29144300130112,0.196550107761324,0.999981087338227
"PRR36",0,NA,NA,NA,NA,NA
"AC010336.3",0.0969241651099692,0.307875367766437,1.4973612049821,0.205611957049546,0.837094036717404,NA
"LRRC8E",0.013232885339963,-0.245311124044402,1.49348411249627,-0.164254257539024,0.869530989730175,NA
"AC010336.1",0.107017004030737,-0.0160806920505005,0.999181084854122,-0.0160938715656815,0.987159502665243,NA
"MAP2K7",8.58706712276547,0.0230172280425737,0.127813244200667,0.180084843214186,0.857085961441487,0.999981087338227
"AC010336.4",0.0409544954385997,0.307875490328571,1.4973612035827,0.20561203909379,0.837093972624788,NA
"TGFBR3L",1.24636029276562,0.231766731987726,0.332288818439509,0.697485798878659,0.485498823654793,0.999981087338227
"AC010336.2",0.0205491444410401,-0.0921192334148848,1.49511643058734,-0.0616134178785639,0.950870691323346,NA
"SNAPC2",5.97878470902395,0.121730728491167,0.151267681147399,0.804737188854967,0.420971354413989,0.999981087338227
"CTXN1",0.0819089908771993,0.577829088579439,1.49411245440779,0.386737348232913,0.698950663586772,NA
"AC010336.5",0,NA,NA,NA,NA,NA
"TIMM44",4.73798311444405,0.163385660217746,0.163310505956286,1.00046019244763,0.317087852906826,0.999981087338227
"AC010336.8",0.485872908764142,0.0329500736359563,0.442032761927832,0.0745421526953151,0.940579001442727,0.999981087338227
"ELAVL1",12.8294930504542,-0.0179028430596299,0.102325172452508,-0.174960301854747,0.861110826908361,0.999981087338227
"AC010336.6",0,NA,NA,NA,NA,NA
"AC008946.1",0.0826954600235479,-0.270458773556952,1.49275593033311,-0.181180840123408,0.856225633077775,NA
"CCL25",0.193149643050552,-0.150239614349421,0.77079276807762,-0.19491570311969,0.845458940657385,0.999981087338227
"FBN3",0,NA,NA,NA,NA,NA
"CERS4",6.52612481671239,-0.0997863592416715,0.150908797641726,-0.661236195642984,0.508460852206955,0.999981087338227
"AC022146.2",0.486572232931492,-0.0784082192134277,0.436777214484517,-0.179515360722204,0.857533057128035,0.999981087338227
"CD320",11.9852002778854,0.0198830012205472,0.111690362724044,0.178018951103889,0.858708092628295,0.999981087338227
"NDUFA7",15.9592742369646,-0.0160789475563276,0.111269803518889,-0.144504142614021,0.885102385452932,0.999981087338227
"RPS28",1014.55105792588,0.0887163451456628,0.0554472107081913,1.6000145726457,0.109595350616755,0.999981087338227
"KANK3",1.32503840596104,-0.20181781035672,0.346822417073075,-0.581905322210466,0.560630455388742,0.999981087338227
"ANGPTL4",0.336820673231984,-0.0785604683640449,0.629393019549958,-0.124819414775555,0.900666516827675,0.999981087338227
"RAB11B-AS1",1.26968485905505,-0.129724440024735,0.306483064425208,-0.423267890080732,0.672099818947435,0.999981087338227
"RAB11B",23.0858095825422,0.014211222527123,0.0729767379764359,0.194736335456811,0.84559936484301,0.999981087338227
"MARCH2",6.75694910286498,0.102848676609786,0.136141196512766,0.75545594753269,0.449975454836047,0.999981087338227
"AC136469.1",0,NA,NA,NA,NA,NA
"HNRNPM",39.771810016329,-0.041921320507459,0.0644647160306698,-0.650298691884634,0.515499301897271,0.999981087338227
"PRAM1",1.27090713135842,-0.450598208634128,0.344257653054615,-1.3088981599565,0.1905688500055,0.999981087338227
"ZNF414",3.4484141760173,-0.103511320838531,0.178060977781859,-0.581325128773255,0.561021347684328,0.999981087338227
"MYO1F",29.9694891014633,-0.118295372370279,0.132044351312303,-0.895876053724509,0.370318964814095,0.999981087338227
"AC092316.1",0,NA,NA,NA,NA,NA
"ADAMTS10",1.87118842243212,-6.31457179419585e-05,0.237510018430817,-0.000265865492155447,0.999787870031058,0.999981087338227
"AC130469.1",0.0175644425023846,0.225680964124889,1.4983180824616,0.150622866243538,0.88027322252905,NA
"LINC01862",0.0280009434943554,-0.0921192334148848,1.49511643058734,-0.0616134178785639,0.950870691323346,NA
"ACTL9",0,NA,NA,NA,NA,NA
"OR2Z1",0,NA,NA,NA,NA,NA
"ZNF558",0.908578786812182,0.294482006042226,0.302989377391701,0.971921882467592,0.331089412588482,0.999981087338227
"AC008734.1",0,NA,NA,NA,NA,NA
"MBD3L1",0.0392450492334423,-0.139240723019764,1.49331074530318,-0.0932429659785876,0.925710541135439,NA
"AC008734.2",0,NA,NA,NA,NA,NA
"MUC16",0.0185660337545627,-0.0895157224541425,1.4952028993073,-0.0598686121432842,0.952260278917815,NA
"OR1M1",0,NA,NA,NA,NA,NA
"OR7G2",0,NA,NA,NA,NA,NA
"OR7G1",0,NA,NA,NA,NA,NA
"OR7G3",0,NA,NA,NA,NA,NA
"ZNF317",3.42417815752583,-0.00783540152366878,0.182230543924546,-0.0429971911125563,0.965703772952081,0.999981087338227
"OR7D2",0.04556538599674,0.1666769073384,1.49524595242766,0.111471231249806,0.911242677535474,NA
"OR7D4",0,NA,NA,NA,NA,NA
"OR7E24",0,NA,NA,NA,NA,NA
"ZNF699",2.93033251696387,-0.21290947569056,0.192372513860435,-1.10675621697715,0.268399342562153,0.999981087338227
"AC011451.1",0,NA,NA,NA,NA,NA
"ZNF559",1.51743265773619,-0.0925602838266042,0.27680351325236,-0.334389844764065,0.73808540152149,0.999981087338227
"ZNF177",0.0511686586255337,-0.276896905756718,1.49229687383523,-0.185550818078904,0.852797025141356,NA
"AC011451.3",0,NA,NA,NA,NA,NA
"ZNF266",4.97345283040568,0.0400568938706554,0.178809833164027,0.224019524887707,0.822742110634873,0.999981087338227
"AC011451.4",0,NA,NA,NA,NA,NA
"ZNF560",0.013232885339963,-0.245311124044402,1.49348411249627,-0.164254257539024,0.869530989730175,NA
"AC008567.2",0,NA,NA,NA,NA,NA
"AC008567.3",0,NA,NA,NA,NA,NA
"ZNF426",2.8128472663242,0.284062029921514,0.196413784258522,1.44624284387103,0.148109100686133,0.999981087338227
"ZNF426-DT",0.0541873807785627,0.0126677953228051,1.49411150430858,0.00847848054597993,0.993235232320532,NA
"ZNF121",4.54788050322235,0.054961813371687,0.170366379173365,0.322609505692188,0.746990993861246,0.999981087338227
"ZNF561",2.11349750351322,0.0141191775030505,0.224683775429086,0.0628402183294573,0.949893739542797,0.999981087338227
"ZNF561-AS1",0.76615938705391,-0.178304746558077,0.372917369809583,-0.478134731694375,0.632554313303575,0.999981087338227
"ZNF562",1.48873159991835,-0.49158213368274,0.295012169274904,-1.6663113758696,0.0956514121007257,0.999981087338227
"AC008759.3",0,NA,NA,NA,NA,NA
"AC008759.2",0,NA,NA,NA,NA,NA
"ZNF846",2.30475938014475,-0.0609851840406277,0.1993771937987,-0.305878435134367,0.759697205791802,0.999981087338227
"AC008752.1",0,NA,NA,NA,NA,NA
"FBXL12",4.62555251191017,0.244635186752269,0.151404726367547,1.61576981525925,0.106144089986983,0.999981087338227
"UBL5",85.6870701957102,0.0372353195443046,0.0553365427681567,0.672888432880769,0.501018271625824,0.999981087338227
"AC008752.2",0.0800451802226078,-0.197899084500514,1.0558015033078,-0.187439669180713,0.851315922219787,NA
"PIN1",18.6676475726961,0.0784274225670022,0.0959257927202584,0.817584304939909,0.413594592527237,0.999981087338227
"OLFM2",2.42417208328475,0.258837316798926,0.226166122598032,1.14445662252857,0.252434317415143,0.999981087338227
"COL5A3",3.11686832620281,-0.58442408919071,0.320329517607509,-1.82444656850758,0.0680845871822563,0.999981087338227
"AC008742.1",0,NA,NA,NA,NA,NA
"RDH8",0,NA,NA,NA,NA,NA
"SHFL",19.507613772559,0.161394336990357,0.0797101072745055,2.02476627505403,0.0428913696035438,0.999981087338227
"AC020931.1",0.0785898261398322,-0.276896903820353,1.49229687388495,-0.185550816775148,0.852797026163849,NA
"ANGPTL6",0.66268742994648,0.422199541768965,0.361543858171614,1.16776853548031,0.242900143136716,0.999981087338227
"PPAN",10.5968427775867,0.031517609862129,0.107171699103735,0.294085193439193,0.768692804803871,0.999981087338227
"P2RY11",7.66630835028983,0.147370005160174,0.192462021411864,0.765709536245629,0.443849151582709,0.999981087338227
"EIF3G",83.3849332974481,0.112020927188994,0.0524544464076431,2.13558496678123,0.0327132578439669,0.999981087338227
"DNMT1",20.1439411927843,-0.0596195124559395,0.0793727872947226,-0.751132906981881,0.452572673296233,0.999981087338227
"S1PR2",1.25916913904385,0.0762710719309811,0.355853760254581,0.214332628876582,0.830287675039252,0.999981087338227
"MRPL4",12.6298646310577,0.137067853415024,0.103449523557249,1.3249732691052,0.185180017403362,0.999981087338227
"AC011511.2",2.92127667702428,-0.161859505950771,0.251976681224618,-0.642359067371341,0.520640070445624,0.999981087338227
"AC011511.3",0,NA,NA,NA,NA,NA
